ID,FechaConsulta,Fuente,Ref,Municipio,Barrio,Precio,Habitaciones,Banos,Area,TipoArrendador,Arrendador,Contacto,URL,Latitud,Longitud,LatitudBaseSector,LongitudBaseSector,PrecisionUbicacion,DistClinicaKm,EstacionMetro,LineaMetro,DistMetroKm,DentroPresupuesto,CumplePerfil,Score,Prioridad,Recomendacion,GoogleMaps,Notas
194,2026-07-09,Rentola,apartment-for-rent-in-la-america-p8bf7c7,Medellin,Medellín,2500000,3,,113,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartment-for-rent-in-la-america-p8bf7c7,6.24964,-75.5906532,6.24964,-75.5906532,Coordenada exacta del aviso,0.87,Suramericana,B,0.47,Si,Si,84.2,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.24964,-75.5906532","[URL EXACTA] Medellín; 3 hab, None baños, 113 m² [Rentola] Calle 44 C, Comuna 11 - Laureles-Estadio, 050031 Medellín, ANT, Colombia"
195,2026-07-09,Rentola,apartamento-en-arriendo-caicedo-p82b146,Medellin,Medellín,1150000,1,,28,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-caicedo-p82b146,6.2438221,-75.5577727,6.2438221,-75.5577727,Coordenada exacta del aviso,3.4,Industriales,A,2.52,Si,No,65.3,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2438221,-75.5577727","[URL EXACTA] Medellín; 1 hab, None baños, 28 m² [Rentola] Calle 49A, Comuna 9 - Buenos Aires, 050013 Medellín, ANT, Colombia"
196,2026-07-09,Rentola,apartaestudio-en-arriendo-centro-p02464b,Medellin,Medellín,1450000,1,,40,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartaestudio-en-arriendo-centro-p02464b,6.2461656,-75.5612886,6.2461656,-75.5612886,Coordenada exacta del aviso,2.94,Industriales,A,2.44,Si,No,66.2,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2461656,-75.5612886","[URL EXACTA] Medellín; 1 hab, None baños, 40 m² [Rentola] Carrera 41, Comuna 10 - La Candelaria, 050016 Medellín, ANT, Colombia"
197,2026-07-09,Rentola,apartamento-en-arriendo-pb621d7,Medellin,Medellín,2300000,2,,56,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-pb621d7,6.2621396,-75.5992094,6.2621396,-75.5992094,Coordenada exacta del aviso,1.61,Floresta,B,0.41,Si,Si,83.2,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.2621396,-75.5992094","[URL EXACTA] Medellín; 2 hab, None baños, 56 m² [Rentola] Comuna 12 - La América, 050035 Medellín, ANT, Colombia"
198,2026-07-09,Rentola,apartamento-en-arriendo-floresta-p377056,Medellin,Medellín,2000000,2,,55,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-floresta-p377056,6.2535556,-75.6013941,6.2535556,-75.6013941,Coordenada exacta del aviso,1.72,Floresta,B,0.57,Si,Si,82.8,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.2535556,-75.6013941","[URL EXACTA] Medellín; 2 hab, None baños, 55 m² [Rentola] Carrera 81, Comuna 12 - La América, 050035 Medellín, ANT, Colombia"
199,2026-07-09,Rentola,apartamento-en-arriendo-laureles-pdfbe12,Medellin,Medellín,1800000,1,,34,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-laureles-pdfbe12,6.2476512,-75.5941655,6.2476512,-75.5941655,Coordenada exacta del aviso,1.29,Suramericana,B,0.9,Si,No,82.2,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.2476512,-75.5941655","[URL EXACTA] Medellín; 1 hab, None baños, 34 m² [Rentola] Calle 41, Comuna 11 - Laureles-Estadio, 050031 Medellín, ANT, Colombia"
200,2026-07-09,Rentola,apartamento-en-arriendo-las-acacias-paf1e73,Medellin,Medellín,2000000,1,,15,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-las-acacias-paf1e73,6.2409289,-75.5983801,6.2409289,-75.5983801,Coordenada exacta del aviso,2.16,Suramericana,B,1.77,Si,No,71.8,Media,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2409289,-75.5983801","[URL EXACTA] Medellín; 1 hab, None baños, 15 m² [Rentola] Carrera 78, Comuna 11 - Laureles-Estadio, 050032 Medellín, ANT, Colombia"
201,2026-07-09,Rentola,apartamento-en-arriendo-en-medellin-en-san-cristobal-389435-1-600-000-p366e4d,Medellin,Medellín,1600000,2,,55,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartamento-en-arriendo-en-medellin-en-san-cristobal-389435-1-600-000-p366e4d,6.2954702,-75.6088903,6.2954702,-75.6088903,Coordenada exacta del aviso,5.07,Floresta,B,4.23,Si,Si,44.9,Baja,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2954702,-75.6088903","[URL EXACTA] Medellín; 2 hab, None baños, 55 m² [Rentola] Quesito en hoja, Antigua Vía al Mar, San Cristóbal, 050036 Medellín, ANT, Colombia"
202,2026-07-09,Rentola,apartaestudio-en-arriendo-barrio-cristobal-medellin-pf576a4,Medellin,Medellín,1800000,1,,32,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartaestudio-en-arriendo-barrio-cristobal-medellin-pf576a4,6.2477899,-75.6089545,6.2477899,-75.6089545,Coordenada exacta del aviso,2.7,Floresta,B,1.55,Si,No,72.7,Media,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.2477899,-75.6089545","[URL EXACTA] Medellín; 1 hab, None baños, 32 m² [Rentola] Comuna 12 - La América, 050032 Medellín, ANT, Colombia"
203,2026-07-09,Rentola,studio-for-rent-in-centro-centro-medellin-p782ffa,Medellin,Medellín,1000000,1,,35,Por validar,Por validar,Ver portal,https://rentola.com/listings/studio-for-rent-in-centro-centro-medellin-p782ffa,6.253486,-75.5655027,6.253486,-75.5655027,Coordenada exacta del aviso,2.28,Estadio,B,2.05,Si,No,73.0,Media,Validar distancia y requisitos,"https://www.google.com/maps/search/?api=1&query=6.253486,-75.5655027","[URL EXACTA] Medellín; 1 hab, None baños, 35 m² [Rentola] Calle 55, Comuna 10 - La Candelaria, 050012 Medellín, ANT, Colombia"
204,2026-07-09,Rentola,casa-en-arriendo-santa-lucia-medellin-p0440c8,Medellin,Medellín,2600000,3,,100,Por validar,Por validar,Ver portal,https://rentola.com/listings/casa-en-arriendo-santa-lucia-medellin-p0440c8,6.2602151,-75.6030091,6.2602151,-75.6030091,Coordenada exacta del aviso,1.94,Floresta,B,0.38,Si,Si,81.4,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.2602151,-75.6030091","[URL EXACTA] Medellín; 3 hab, None baños, 100 m² [Rentola] Calle 48A, Comuna 13 - San Javier, 050035 Medellín, ANT, Colombia"
205,2026-07-09,Rentola,apartment-for-rent-in-robledo-pf05e51,Medellin,Medellín,1100000,3,,64,Por validar,Por validar,Ver portal,https://rentola.com/listings/apartment-for-rent-in-robledo-pf05e51,6.24964,-75.5906532,6.24964,-75.5906532,Coordenada exacta del aviso,0.87,Suramericana,B,0.47,Si,Si,89.5,Alta,Contactar primero,"https://www.google.com/maps/search/?api=1&query=6.24964,-75.5906532","[URL EXACTA] Medellín; 3 hab, None baños, 64 m² [Rentola] Calle 44 C, Comuna 11 - Laureles-Estadio, 050031 Medellín, ANT, Colombia"
